StableId	Symbol	t
ENSG00000150681	RGS18	2.364290022
ENSG00000227191	TRGC2	2.763302916
ENSG00000134240	HMGCS2	2.361639109
ENSG00000251594	RP11-728F11.1	-2.652127071
ENSG00000016082	ISL1	2.360053743
ENSG00000229644	NAMPTL	2.358111129
ENSG00000133019	CHRM3	2.355966041
ENSG00000196352	CD55	2.354703749
ENSG00000149781	FERMT3	2.353305523
ENSG00000139194	RBP5	2.351816981
ENSG00000134716	CYP2J2	2.351220384
ENSG00000172724	CCL19	2.347785989
ENSG00000123843	C4BPB	2.347119708
ENSG00000204610	TRIM15	2.345903112
ENSG00000198523	PLN	2.343991807
ENSG00000173557	C2orf70	2.338605159
ENSG00000254936	AF131215.3	-2.689385022
ENSG00000172602	RND1	2.337598492
ENSG00000178343	SHISA3	2.32792183
ENSG00000101938	CHRDL1	2.32699095
ENSG00000127324	TSPAN8	2.32664971
ENSG00000179588	ZFPM1	2.318489355
ENSG00000166582	CENPV	2.315954195
ENSG00000255495	AC145124.2	-2.715436069
ENSG00000250508	RP11-757G1.6	2.715267055
ENSG00000086205	FOLH1	2.312965037
ENSG00000109265	KIAA1211	2.31049958
ENSG00000129048	CCRL1	2.31045385
ENSG00000172116	CD8B	2.309771746
ENSG00000089692	LAG3	2.309699402
ENSG00000070019	GUCY2C	2.307958843
ENSG00000223839	FAM95B1	-2.781710815
ENSG00000166959	MS4A8B	2.3058686
ENSG00000196735	HLA-DQA1	2.303012387
ENSG00000109205	ODAM	2.29120877
ENSG00000115850	LCT	2.288717047
ENSG00000269189	RP11-573N10.1	-2.677898563
ENSG00000204787	REG1P	-2.553590496
ENSG00000196542	SPTSSB	2.288415365
ENSG00000163501	IHH	2.287193053
ENSG00000177076	ACER2	2.286279537
ENSG00000114771	AADAC	2.282998978
ENSG00000177685	EFCAB4A	2.281386574
ENSG00000198535	C2CD4A	2.281038316
ENSG00000173432	SAA1	2.280123889
ENSG00000128045	RASL11B	2.276162004
ENSG00000135914	HTR2B	2.274679667
ENSG00000184828	ZBTB7C	2.264063154
ENSG00000179674	ARL14	2.263389305
ENSG00000112299	VNN1	2.262266748
ENSG00000134853	PDGFRA	2.2596
ENSG00000174502	SLC26A9	2.258100436
ENSG00000153233	PTPRR	2.254626536
ENSG00000174175	SELP	2.253645768
ENSG00000197846	HIST1H2BF	2.253279417
ENSG00000163295	ALPI	2.252635426
ENSG00000197410	DCHS2	2.250378995
ENSG00000164220	F2RL2	2.24992718
ENSG00000111339	ART4	2.248541704
ENSG00000165078	CPA6	2.248451405
ENSG00000261286	RP11-517C16.2	-2.658080325
ENSG00000173467	AGR3	2.247093758
ENSG00000136872	ALDOB	2.243448412
ENSG00000124429	POF1B	2.240315287
ENSG00000131781	FMO5	2.233371583
ENSG00000132561	MATN2	2.231870276
ENSG00000174358	SLC6A19	2.227988585
ENSG00000147168	IL2RG	2.215623846
ENSG00000165966	PDZRN4	2.213228868
ENSG00000197472	ZNF695	2.212841474
ENSG00000106483	SFRP4	2.211464003
ENSG00000174514	MFSD4	2.211233351
ENSG00000164100	NDST3	2.21096215
ENSG00000166428	PLD4	2.198315075
ENSG00000114854	TNNC1	2.195134117
ENSG00000196866	HIST1H2AD	2.189739474
ENSG00000259141	LYSMD3	2.180887492
ENSG00000134398	ERN2	2.179670639
ENSG00000125798	FOXA2	2.167985511
ENSG00000214814	FER1L6	2.167728066
ENSG00000113494	PRLR	2.163296176
ENSG00000263264	CTB-133G6.1	2.15638123
ENSG00000188833	ENTPD8	2.155522895
ENSG00000181652	ATG9B	-2.638086754
ENSG00000111701	APOBEC1	2.152818411
ENSG00000228340	RP5-1043L13.1	-2.563214493
ENSG00000262359	DOC2B	2.151513037
ENSG00000267123	CTD-2357A8.3	-2.531036062
ENSG00000163993	S100P	2.148810613
ENSG00000170579	DLGAP1	2.147571337
ENSG00000198502	HLA-DRB5	2.146641331
ENSG00000156427	FGF18	2.146563144
ENSG00000154451	GBP5	2.145968793
ENSG00000197262	CCL4L2	2.144817978
ENSG00000154274	C4orf19	2.142883393
ENSG00000206172	HBA1	2.141444017
ENSG00000082497	SERTAD4	2.138272828
ENSG00000185008	ROBO2	2.13780053
ENSG00000253368	TRNP1	2.134928456
ENSG00000267473	AC005789.11	-2.599213064
ENSG00000236233	RP11-12A20.7	-2.65646435
ENSG00000145244	CORIN	2.132790211
ENSG00000248596	RP11-844P9.2	2.552046061
ENSG00000120756	PLS1	2.129351937
ENSG00000198756	GLT25D2	2.115529483
ENSG00000118137	APOA1	2.113600591
ENSG00000183598	HIST2H3D	2.112209089
ENSG00000250469	XXyac-YR14BB7.1	-2.449464841
ENSG00000030304	MUSK	2.111465707
ENSG00000259498	RP11-244F12.3	2.559714561
ENSG00000114631	PODXL2	2.110948055
ENSG00000137960	GIPC2	2.109066981
ENSG00000141052	MYOCD	2.10549883
ENSG00000231298	RP11-117P22.1	-2.468211521
ENSG00000100450	GZMH	2.101224013
ENSG00000197991	PCDH20	2.097919282
ENSG00000173597	SULT1B1	2.095365269
ENSG00000119508	NR4A3	2.095188418
ENSG00000187773	FAM69C	2.094885371
ENSG00000268388	FOXF1-AS1	2.732096619
ENSG00000114113	RBP2	2.090394219
ENSG00000138771	SHROOM3	2.088303573
ENSG00000079931	MOXD1	2.081246709
ENSG00000132744	ACY3	2.079493949
ENSG00000198758	EPS8L3	2.074875516
ENSG00000109511	ANXA10	2.066736277
ENSG00000120306	CYSTM1	2.066361489
ENSG00000184185	KCNJ12	2.063657555
ENSG00000157399	ARSE	2.062451383
ENSG00000198542	ITGBL1	2.061541289
ENSG00000196408	NOXO1	2.061470169
ENSG00000130700	GATA5	2.060516741
ENSG00000110944	IL23A	2.057735896
ENSG00000185499	MUC1	2.047567407
ENSG00000007216	SLC13A2	2.046456285
ENSG00000167183	PRR15L	2.045925482
ENSG00000197614	MFAP5	2.037848339
ENSG00000198788	MUC2	2.029739592
ENSG00000108242	CYP2C18	2.025011619
ENSG00000188120	DAZ1	2.024829551
ENSG00000076864	RAP1GAP	2.02387404
ENSG00000149260	CAPN5	2.021903246
ENSG00000062282	DGAT2	2.013100783
ENSG00000232527	RP11-14N7.2	-2.616092619
ENSG00000223784	RP11-554I8.2	-2.442136189
ENSG00000134193	REG4	2.012325
ENSG00000161574	CCL15-CCL14	2.01184909
ENSG00000248832	RP5-955M13.3	-2.525795688
ENSG00000160183	TMPRSS3	2.005272146
ENSG00000148826	NKX6-2	2.00516544
ENSG00000171747	LGALS4	2.004801257
ENSG00000117983	MUC5B	2.000117469
ENSG00000169894	MUC3A	1.998142719
ENSG00000204385	SLC44A4	1.991610887
ENSG00000156006	NAT2	1.99049961
ENSG00000259869	AL022344.7	-2.50579008
ENSG00000154654	NCAM2	1.988160245
ENSG00000188783	PRELP	1.985013979
ENSG00000021488	SLC7A9	1.983628364
ENSG00000254682	RP11-660L16.2	2.58097638
ENSG00000262202	RP11-160E2.6	2.649957446
ENSG00000163751	CPA3	1.982893501
ENSG00000188993	LRRC66	1.98053603
ENSG00000211448	DIO2	1.979775779
ENSG00000163145	C1QTNF7	1.977565049
ENSG00000196966	HIST1H3E	1.976440477
ENSG00000173376	NDNF	1.975003364
ENSG00000233264	AC006042.8	2.496083754
ENSG00000104267	CA2	1.97275837
ENSG00000145287	PLAC8	1.966937133
ENSG00000144331	ZNF385B	1.964590864
ENSG00000043591	ADRB1	1.963380964
ENSG00000175344	CHRNA7	1.955322891
ENSG00000117560	FASLG	1.950994193
ENSG00000103534	TMC5	1.950470776
ENSG00000204616	TRIM31	1.946229187
ENSG00000258399	MEG8	-2.461766053
ENSG00000204136	GGTA1P	2.652708551
ENSG00000238266	RP11-799O21.1	-2.377821252
ENSG00000165556	CDX2	1.94109233
ENSG00000198846	TOX	1.940692199
ENSG00000169313	P2RY12	1.938171066
ENSG00000021826	CPS1	1.9190914
ENSG00000259726	RP11-671M22.5	-2.597857417
ENSG00000197558	SSPO	-2.437403237
ENSG00000198643	FAM3D	1.89950448
ENSG00000188761	BCL2L15	1.890098359
ENSG00000168903	BTNL3	1.885527845
ENSG00000163884	KLF15	1.883308027
ENSG00000170608	FOXA3	1.880241078
ENSG00000168350	DEGS2	1.877487571
ENSG00000232629	HLA-DQB2	1.874170944
ENSG00000188338	SLC38A3	-2.376165195
ENSG00000244480	AC005154.7	-2.413992814
ENSG00000259040	BLOC1S5-TXNDC5	1.873221112
ENSG00000257743	RP11-1220K2.2	1.872956376
ENSG00000022556	NLRP2	1.87003536
ENSG00000166448	TMEM130	1.852640853
ENSG00000131355	EMR3	1.846724838
ENSG00000205611	RP4-610C12.4	-2.361105519
ENSG00000112936	C7	1.838273519
ENSG00000129514	FOXA1	1.837510646
ENSG00000122025	FLT3	1.834958668
ENSG00000223829	AC004870.4	-2.373055991
ENSG00000135917	SLC19A3	1.833696605
ENSG00000168079	SCARA5	1.829725766
ENSG00000203896	LIME1	1.825273796
ENSG00000153976	HS3ST3A1	1.82520854
ENSG00000204618	RNF39	1.819108141
ENSG00000160868	CYP3A4	1.814974233
ENSG00000204128	C2orf72	1.814887353
ENSG00000168955	TM4SF20	1.809120112
ENSG00000186417	GLDN	1.808899433
ENSG00000184012	TMPRSS2	1.806106178
ENSG00000081052	COL4A4	1.800140048
ENSG00000002726	ABP1	1.798254287
ENSG00000156966	B3GNT7	1.793439779
ENSG00000103569	AQP9	1.789720819
ENSG00000100170	SLC5A1	1.787887628
ENSG00000196616	ADH1B	1.785310797
ENSG00000174500	GCSAM	1.784959464
ENSG00000164749	HNF4G	1.780865237
ENSG00000178882	FAM101A	1.778955916
ENSG00000189325	C6orf222	1.777171843
ENSG00000188536	HBA2	1.770062547
ENSG00000103460	TOX3	1.767923226
ENSG00000261576	RP11-343C2.8	1.766311781
ENSG00000239911	PRKAG2-AS1	2.452764885
ENSG00000267596	CCL15	1.752162189
ENSG00000135697	BCMO1	1.739576822
ENSG00000180871	CXCR2	1.731662822
ENSG00000113722	CDX1	1.72798301
ENSG00000137033	IL33	1.726106972
ENSG00000217801	RP11-465B22.3	-2.390677221
ENSG00000241635	UGT1A1	1.719879185
ENSG00000139515	PDX1	1.706066193
ENSG00000172403	SYNPO2	1.705853888
ENSG00000165272	AQP3	1.704358973
ENSG00000224430	MKRN5P	-2.461851924
ENSG00000176153	GPX2	1.700451552
ENSG00000179256	C12orf69	1.699609685
ENSG00000164530	PI16	1.695929175
ENSG00000171916	LGALS9C	1.694170478
ENSG00000124602	UNC5CL	1.693451657
ENSG00000236039	AC019117.2	-2.336911137
ENSG00000203706	SERTAD4-AS1	2.491713923
ENSG00000261040	CTD-2319I12.1	2.461497558
ENSG00000131203	IDO1	1.684780946
ENSG00000237517	DGCR5	-2.41997902
ENSG00000172156	CCL11	1.68389282
ENSG00000146197	SCUBE3	1.682089152
ENSG00000176532	PRR15	1.678322406
ENSG00000267053	CTD-3162L10.1	-2.356256578
ENSG00000179921	GPBAR1	1.667045635
ENSG00000168447	SCNN1B	1.666981284
ENSG00000251634	RP11-1280N14.3	-2.503752132
ENSG00000101842	VSIG1	1.651787782
ENSG00000230267	HERC2P4	-2.415356636
ENSG00000204815	TTC25	-2.361928473
ENSG00000064787	BCAS1	1.648089991
ENSG00000167600	CYP2S1	1.647145313
ENSG00000146374	RSPO3	1.647057985
ENSG00000147655	RSPO2	1.637801943
ENSG00000015413	DPEP1	1.637267664
ENSG00000095932	C19orf77	1.632518346
ENSG00000066230	SLC9A3	1.630197722
ENSG00000107165	TYRP1	1.628739271
ENSG00000189058	APOD	1.625197889
ENSG00000170011	MYRIP	1.62126327
ENSG00000184434	LRRC19	1.618025917
ENSG00000062524	LTK	1.614459234
ENSG00000105707	HPN	1.61243995
ENSG00000162078	ZG16B	1.610859321
ENSG00000137251	TINAG	1.584676156
ENSG00000231013	AC013275.2	-2.293485154
ENSG00000048540	LMO3	1.577897851
ENSG00000166126	AMN	1.575209829
ENSG00000261618	RP11-79H23.3	2.457108229
ENSG00000214273	AGGF1P1	-2.334015086
ENSG00000229124	RP11-124N14.4	-2.373254074
ENSG00000088992	TESC	1.568943331
ENSG00000183844	FAM3B	1.567431286
ENSG00000178597	PSAPL1	1.562162667
ENSG00000260092	RP11-77K12.7	1.56020203
ENSG00000183960	KCNH8	1.559175201
ENSG00000176020	AMIGO3	1.556937863
ENSG00000179639	FCER1A	1.555468815
ENSG00000236047	AC073410.1	-2.293030084
ENSG00000101076	HNF4A	1.550348349
ENSG00000099960	SLC7A4	1.548516954
ENSG00000198944	SOWAHA	1.543326064
ENSG00000069764	PLA2G10	1.537365824
ENSG00000236650	CTA-221G9.10	-2.313943419
ENSG00000262096	PCDHB19P	-2.309575532
ENSG00000179542	SLITRK4	1.537276757
ENSG00000100079	LGALS2	1.533920341
ENSG00000169174	PCSK9	1.525087214
ENSG00000165659	DACH1	1.524436659
ENSG00000181449	SOX2	1.520684351
ENSG00000127083	OMD	1.518962829
ENSG00000144229	THSD7B	1.51416933
ENSG00000167165	UGT1A6	1.511684548
ENSG00000260552	RP11-49I11.1	2.358261095
ENSG00000100078	PLA2G3	1.508803314
ENSG00000185304	RGPD2	1.503537937
ENSG00000162779	AXDND1	1.486513646
ENSG00000100433	KCNK10	1.4834765
ENSG00000145850	TIMD4	1.476450424
ENSG00000099834	CDHR5	1.47580637
ENSG00000106772	PRUNE2	1.474264968
ENSG00000196711	FAM150A	1.473627155
ENSG00000231290	APCDD1L-AS1	-2.269949663
ENSG00000015520	NPC1L1	1.466057179
ENSG00000112818	MEP1A	1.460494547
ENSG00000108753	HNF1B	1.451670412
ENSG00000133063	CHIT1	1.450678622
ENSG00000265590	C21ORF59	1.442563932
ENSG00000113924	HGD	1.435251458
ENSG00000060566	CREB3L3	1.434435281
ENSG00000102837	OLFM4	1.424577214
ENSG00000256045	MTRNR2L10	1.405150125
ENSG00000131910	NR0B2	1.402866639
ENSG00000255242	C14orf169	-2.304446316
ENSG00000223573	PLAC2	-2.283462168
ENSG00000256222	MTRNR2L3	1.396300069
ENSG00000203697	CAPN8	1.380297156
ENSG00000146038	DCDC2	1.366122166
ENSG00000133392	MYH11	1.365011247
ENSG00000197888	UGT2B17	1.360483381
ENSG00000145824	CXCL14	1.333414344
ENSG00000244734	HBB	1.32369528
ENSG00000163121	NEURL3	-2.32181428
ENSG00000130234	ACE2	1.317783308
ENSG00000248603	RP3-412A9.10	-2.313128479
ENSG00000258555	SPECC1L	1.317002278
ENSG00000230567	FAM203B	1.314396872
ENSG00000198610	AKR1C4	1.31037303
ENSG00000139865	TTC6	1.309931304
ENSG00000095627	TDRD1	1.305823935
ENSG00000144820	GPR128	1.288910365
ENSG00000243955	GSTA1	1.286017232
ENSG00000128298	BAIAP2L2	1.2800912
ENSG00000162482	AKR7A3	1.274079896
ENSG00000242515	UGT1A10	1.2737312
ENSG00000247011	RP11-700H6.1	2.242514922
ENSG00000214922	HLA-F-AS1	-2.401400768
ENSG00000127831	VIL1	1.268792515
ENSG00000198074	AKR1B10	1.267914944
ENSG00000213088	DARC	1.265323866
ENSG00000172955	ADH6	1.260111959
ENSG00000204936	CD177	1.255563918
ENSG00000166866	MYO1A	1.236195191
ENSG00000181541	MAB21L2	1.211732312
ENSG00000143167	GPA33	1.211695863
ENSG00000242147	RP13-463N16.6	-2.127710032
ENSG00000237541	HLA-DQA2	1.195722312
ENSG00000185087	FAM169B	1.193258863
ENSG00000141434	MEP1B	1.192389893
ENSG00000099769	IGFALS	1.187149499
ENSG00000138823	MTTP	1.174145034
ENSG00000181072	CHRM2	1.169217898
ENSG00000262355	SAMD4A	1.138317547
ENSG00000144045	DQX1	1.120210748
ENSG00000159184	HOXB13	1.11936122
ENSG00000185737	NRG3	1.113252151
ENSG00000244300	RP11-475N22.4	2.336917924
ENSG00000255071	SAA2-SAA4	2.115347114
ENSG00000169562	GJB1	1.109919771
ENSG00000183128	CALHM3	1.108726989
ENSG00000139144	PIK3C2G	1.088198615
ENSG00000268173	PIK3R2	1.061908298
ENSG00000204019	CXorf61	1.020632709
ENSG00000197847	SLC22A20	-2.261734961
ENSG00000236575	DKFZP666M039	0.998224264
ENSG00000144852	NR1I2	0.994594943
ENSG00000256861	RP11-512M8.5	0.974552072
ENSG00000196091	MYBPC1	0.969031779
ENSG00000203849	AL583842.6	-2.176129254
ENSG00000112761	WISP3	0.904094285
ENSG00000205271	RP11-152F13.4	-2.069261323
ENSG00000235370	CSPG4P5	-2.332426126
ENSG00000169876	MUC17	0.790449671
ENSG00000171431	KRT20	0.778818218
ENSG00000230937	MIR205HG	-2.0588846
ENSG00000233041	PHGR1	0.738711871
ENSG00000248871	TNFSF12-TNFSF13	0.729738993
ENSG00000185686	PRAME	-0.679078817
ENSG00000114374	USP9Y	-0.722347426
ENSG00000261068	RP11-7K24.3	-2.306772789
ENSG00000263155	MYZAP	-0.735624263
ENSG00000183878	UTY	-0.757007726
ENSG00000129824	RPS4Y1	-0.760211561
ENSG00000136750	GAD2	-0.781438141
ENSG00000096006	CRISP3	-0.82449811
ENSG00000067646	ZFY	-0.829195864
ENSG00000172016	REG3A	-0.854958018
ENSG00000102109	PCSK1N	-0.880619926
ENSG00000164778	EN2	-0.91264502
ENSG00000137975	CLCA2	-0.921640142
ENSG00000129988	LBP	-0.940899597
ENSG00000188474	ZNF788	-0.951096439
ENSG00000016602	CLCA4	-0.953415769
ENSG00000215020	AL591684.1	-0.954316959
ENSG00000180818	HOXC10	-0.974876323
ENSG00000255730	CTC-435M10.3	-0.977080724
ENSG00000173404	INSM1	-0.981184754
ENSG00000134762	DSC3	-0.985264534
ENSG00000184672	RALYL	-0.988258408
ENSG00000006128	TAC1	-0.989169723
ENSG00000214110	LDHAP4	-2.331119032
ENSG00000154620	TMSB4Y	-0.993365794
ENSG00000214548	MEG3	-2.53678942
ENSG00000135253	KCP	-2.323864302
ENSG00000196260	SFTA2	-0.995039078
ENSG00000012817	KDM5D	-1.016581883
ENSG00000243566	UPK3B	-1.029427592
ENSG00000254556	AF131215.4	-2.188596389
ENSG00000262074	SNORD3B-2	2.338260355
ENSG00000146678	IGFBP1	-1.042076904
ENSG00000151655	ITIH2	-1.052724782
ENSG00000163581	SLC2A2	-1.083434729
ENSG00000115008	IL1A	-1.083841923
ENSG00000181333	HEPHL1	-1.095742861
ENSG00000267645	POLR2J2	-1.118383965
ENSG00000182782	HCAR2	-1.126965307
ENSG00000196660	SLC30A10	-1.134089155
ENSG00000163064	EN1	-1.148978258
ENSG00000256731	AL591069.1	-2.068663869
ENSG00000067048	DDX3Y	-1.152965073
ENSG00000164128	NPY1R	-1.157988696
ENSG00000188293	IGFL1	-1.164532238
ENSG00000204542	C6orf15	-1.166050203
ENSG00000251180	CTA-221G9.5	-1.171629257
ENSG00000104327	CALB1	-1.175447454
ENSG00000144908	ALDH1L1	-1.181232665
ENSG00000263203	CHTF8	-1.182943543
ENSG00000029559	IBSP	-1.189460749
ENSG00000233532	LINC00460	-2.099323351
ENSG00000162009	SSTR5	-1.191875166
ENSG00000180438	TPRXL	-1.193846327
ENSG00000185156	MFSD6L	-1.198165564
ENSG00000215616	AC002321.2	-1.206321758
ENSG00000256304	RP11-512M8.3	-2.286217263
ENSG00000146039	SLC17A4	-1.208719504
ENSG00000099974	DDTL	-1.220773824
ENSG00000204179	PTPN20A	-1.224584577
ENSG00000268621	AC006262.5	-2.038093461
ENSG00000178473	UCN3	-1.225082394
ENSG00000204837	RP11-204M4.2	-2.213417069
ENSG00000169903	TM4SF4	-1.231573524
ENSG00000179915	NRXN1	-1.2411654
ENSG00000091583	APOH	-1.243164144
ENSG00000196826	ZNF709	-1.246332382
ENSG00000010438	PRSS3	-1.254827673
ENSG00000100604	CHGA	-1.256244455
ENSG00000155918	RAET1L	-1.259130798
ENSG00000228221	LINC00578	2.216459165
ENSG00000223392	CLDN10-AS1	-1.994932267
ENSG00000007372	PAX6	-1.25914833
ENSG00000259112	NDUFC2-KCTD14	-1.264815985
ENSG00000186847	KRT14	-1.28068097
ENSG00000171004	HS6ST2	-1.282318757
ENSG00000170465	KRT6C	-1.290235197
ENSG00000148680	HTR7	-1.294824577
ENSG00000134258	VTCN1	-1.294853465
ENSG00000211772	TRBC2	2.426075185
ENSG00000134363	FST	-1.297220789
ENSG00000100557	C14orf105	-1.298269878
ENSG00000101188	NTSR1	-1.312484156
ENSG00000260141	RP11-19N8.4	-2.076502494
ENSG00000073282	TP63	-1.312850119
ENSG00000198838	RYR3	-1.337280342
ENSG00000150625	GPM6A	-1.347426194
ENSG00000182077	PTCHD3	-1.350196646
ENSG00000196604	POTEF	-1.35100867
ENSG00000155886	SLC24A2	-1.35426429
ENSG00000189056	RELN	-1.356709207
ENSG00000229155	RP11-528A4.2	2.19055888
ENSG00000160886	LY6K	-1.356740037
ENSG00000213781	PSMC1P2	2.065842198
ENSG00000137745	MMP13	-1.358110775
ENSG00000186529	CYP4F3	-1.361488801
ENSG00000002079	MYH16	-2.146383997
ENSG00000145934	TENM2	-1.362921385
ENSG00000113805	CNTN3	-1.365052852
ENSG00000140519	RHCG	-1.365870835
ENSG00000088926	F11	-1.366004748
ENSG00000124466	LYPD3	-1.366869978
ENSG00000254647	INS	-1.371748165
ENSG00000084110	HAL	-1.374501314
ENSG00000137558	PI15	-1.377759909
ENSG00000157005	SST	-1.384016925
ENSG00000186715	MST1L	-1.385990645
ENSG00000137261	KIAA0319	-1.390838043
ENSG00000129991	TNNI3	-1.391072924
ENSG00000253522	hsa-mir-146a	2.167014936
ENSG00000164199	GPR98	-1.396290403
ENSG00000166535	A2ML1	-1.401272963
ENSG00000175785	PRIMA1	-1.407681518
ENSG00000146151	HMGCLL1	-1.410747585
ENSG00000131668	BARX1	-1.410959304
ENSG00000178863	CEBPA-AS1	2.140053105
ENSG00000268460	AC006262.6	-2.165490578
ENSG00000165023	DIRAS2	-1.420097337
ENSG00000111700	SLCO1B3	-1.424429105
ENSG00000188505	NCCRP1	-1.425903603
ENSG00000248771	RP11-294O2.2	2.367381303
ENSG00000081277	PKP1	-1.430789754
ENSG00000147509	RGS20	-1.437113461
ENSG00000142623	PADI1	-1.438440203
ENSG00000167755	KLK6	-1.440381068
ENSG00000125820	NKX2-2	-1.443416896
ENSG00000162374	ELAVL4	-1.44394396
ENSG00000134538	SLCO1B1	-1.446890571
ENSG00000183691	NOG	-1.450603212
ENSG00000224259	RP11-48O20.4	2.390798305
ENSG00000120057	SFRP5	-1.452324935
ENSG00000108244	KRT23	-1.45639092
ENSG00000251493	FOXD1	-1.456491125
ENSG00000116661	FBXO2	-1.460092317
ENSG00000165246	NLGN4Y	-1.466734291
ENSG00000186007	LEMD1	-1.471015604
ENSG00000183876	ARSI	-1.471672228
ENSG00000171811	TTC40	-1.475029562
ENSG00000176177	ENTHD1	-1.479292815
ENSG00000225950	NTF4	-1.482264085
ENSG00000229089	ANKRD20A8P	-2.019728959
ENSG00000260912	RP11-363E7.4	2.391910671
ENSG00000094755	GABRP	-1.483359213
ENSG00000166924	NYAP1	-1.483834961
ENSG00000163499	CRYBA2	-1.493160073
ENSG00000101746	NOL4	-1.494900332
ENSG00000134343	ANO3	-1.496527456
ENSG00000163661	PTX3	-1.500156165
ENSG00000261408	TEN1-CDK3	-2.082152144
ENSG00000248485	PCP4L1	-1.501396424
ENSG00000105825	TFPI2	-1.502044966
ENSG00000160951	PTGER1	-1.502922773
ENSG00000158445	KCNB1	-1.505413229
ENSG00000179455	MKRN3	-1.507309344
ENSG00000119698	PPP4R4	-1.509945318
ENSG00000012504	NR1H4	-1.517184969
ENSG00000243479	RP5-1121A15.1	2.130918007
ENSG00000132821	VSTM2L	-1.518845747
ENSG00000124875	CXCL6	-1.523857761
ENSG00000178171	FAM123C	-1.526294187
ENSG00000164756	SLC30A8	-1.527952303
ENSG00000074211	PPP2R2C	-1.528657788
ENSG00000181690	PLAG1	-1.530299893
ENSG00000163631	ALB	-1.535561336
ENSG00000175497	DPP10	-1.539666288
ENSG00000153822	KCNJ16	-1.540724457
ENSG00000135480	KRT7	-1.545110903
ENSG00000254872	RP13-870H17.3	2.043090893
ENSG00000251664	PCDHA12	-1.548562841
ENSG00000175315	CST6	-1.551283136
ENSG00000153294	GPR115	-1.56577745
ENSG00000257207	LIMS1	-1.566853208
ENSG00000105141	CASP14	-1.57047497
ENSG00000159217	IGF2BP1	-1.573658293
ENSG00000182272	B4GALNT4	-1.575676728
ENSG00000166825	ANPEP	-1.575796437
ENSG00000141579	ZNF750	-1.576962488
ENSG00000148926	ADM	-1.581305924
ENSG00000175262	C1orf127	-1.582053116
ENSG00000243232	PCDHAC2	-1.582881441
ENSG00000166828	SCNN1G	-1.591950116
ENSG00000171551	ECEL1	-1.593506627
ENSG00000172927	MYEOV	-1.599885414
ENSG00000144596	GRIP2	2.136787495
ENSG00000165215	CLDN3	-1.602954971
ENSG00000237406	NDUFA9P1	-1.994433498
ENSG00000145321	GC	-1.606447968
ENSG00000185559	DLK1	-1.60961346
ENSG00000172818	OVOL1	-1.614456102
ENSG00000006071	ABCC8	-1.626085343
ENSG00000177494	ZBED2	-1.629783498
ENSG00000144481	TRPM8	-1.633059909
ENSG00000165072	MAMDC2	-1.633279606
ENSG00000150165	ANXA8L1	-1.63500553
ENSG00000135519	KCNH3	-1.636606299
ENSG00000223723	BX842568.2	-1.851958635
ENSG00000197046	SIGLEC15	-1.640232212
ENSG00000197358	BNIP3P1	-2.159092495
ENSG00000171388	APLN	-1.642115144
ENSG00000099954	CECR2	-1.647512039
ENSG00000226758	DISC1-IT1	-2.052121132
ENSG00000171401	KRT13	-1.648735626
ENSG00000189052	CGB5	-1.649527701
ENSG00000169856	ONECUT1	-1.652941477
ENSG00000176092	AIM1L	-1.654122113
ENSG00000169035	KLK7	-1.661669629
ENSG00000138079	SLC3A1	-1.665236101
ENSG00000143469	SYT14	-1.672331746
ENSG00000183775	KCTD16	-1.673744048
ENSG00000180440	SERTM1	-1.676030108
ENSG00000255604	VTN	-1.677480396
ENSG00000129270	MMP28	-1.678881215
ENSG00000185002	RFX6	-1.681113796
ENSG00000177508	IRX3	-1.684886684
ENSG00000162595	DIRAS3	-1.688879187
ENSG00000180071	ANKRD18A	-1.690482941
ENSG00000170837	GPR27	-1.693992968
ENSG00000163975	MFI2	-1.694220976
ENSG00000226015	CCT8P1	2.148447274
ENSG00000170743	SYT9	-1.694247231
ENSG00000229715	EEF1DP3	2.142953257
ENSG00000205754	SLCO1B7	-1.695251825
ENSG00000189433	GJB4	-1.709668678
ENSG00000185070	FLRT2	-1.709903327
ENSG00000170214	ADRA1B	-1.714757945
ENSG00000114270	COL7A1	-1.717099751
ENSG00000169474	SPRR1A	-1.718027843
ENSG00000232274	BX571672.2	-2.002905308
ENSG00000144488	ESPNL	-1.722059007
ENSG00000187260	WDR86	-1.727175101
ENSG00000204983	PRSS1	-1.72964647
ENSG00000147234	FRMPD3	-1.7305648
ENSG00000261713	SSTR5-AS1	-1.844384916
ENSG00000182600	C2orf82	-1.73119952
ENSG00000087510	TFAP2C	-1.735536836
ENSG00000145198	VWA5B2	-1.736533052
ENSG00000165862	PNLIPRP2	-1.929900386
ENSG00000213513	RP13-39P12.2	-1.902763719
ENSG00000186832	KRT16	-1.73670902
ENSG00000257588	RP11-469H8.6	2.010321262
ENSG00000079689	SCGN	-1.73940845
ENSG00000204323	SMIM5	-1.742834029
ENSG00000154102	C16orf74	-1.746052878
ENSG00000182674	KCNB2	-1.748089733
ENSG00000188126	MYO15B	-1.748736024
ENSG00000205571	SMN2	-1.748916685
ENSG00000152254	G6PC2	-1.749507011
ENSG00000133640	LRRIQ1	-1.754129396
ENSG00000124107	SLPI	-1.754133669
ENSG00000197587	DMBX1	-1.756413475
ENSG00000204839	C8orf73	-1.759677394
ENSG00000121207	LRAT	-1.763640889
